Account_ID,Customer_ID,Branch_ID,Account_Type,Account_Open_Date.1,Account_Status,Current_Balance
A003183,C02345,BR006,Fixed Deposit,16-04-2023,Active,150938.35
A003184,C02640,BR006,Salary,06-05-2025,Active,60474.91
A003185,C00366,BR001,Savings,29-03-2023,Closed,32815.91
A003186,C01666,BR008,Salary,24-12-2022,Active,37638.96
A003187,C02186,BR002,Salary,10-06-2025,Active,23805.94
A003188,C01786,BR006,Savings,20-08-2024,Inactive,27685.98
A003189,C02435,BR002,Savings,12-03-2022,Active,16358.71
A003190,C02182,BR005,Savings,10-08-2022,Active,17730.43
A003191,C00108,BR003,Fixed Deposit,13-03-2022,Active,109110.13
A003192,C00598,BR011,Savings,07-03-2025,Active,126751.96
A003193,C01904,BR005,Salary,05-07-2024,Active,24994.14
A003194,C01082,BR003,Current,25-09-2025,Active,42307.9
A003195,C01071,BR005,Fixed Deposit,25-04-2023,Active,261676.36
A003196,C02738,BR009,Fixed Deposit,11-03-2022,Active,191174.14
A003197,C00269,BR001,Fixed Deposit,02-11-2023,Active,74103.27
A003198,C01569,BR004,Fixed Deposit,27-04-2022,Closed,91298.85
A003199,C00935,BR007,Savings,31-07-2022,Active,124212.96
A003200,C00156,BR013,Savings,24-02-2025,Active,25261.11
A003201,C01125,BR011,Savings,08-07-2023,Active,70036.08
A003202,C01217,BR001,Current,10-07-2025,Inactive,39079.37
A003203,C01365,BR005,Savings,21-01-2024,Active,10954.77
A003204,C00483,BR011,Savings,05-08-2024,Active,41055.8
A003205,C02185,BR006,Savings,03-05-2025,Active,18370.95
A003206,C01069,BR009,Salary,05-11-2023,Active,12528.28
A003207,C01721,BR015,Savings,13-04-2023,Active,12570.29
A003208,C01635,BR012,Savings,28-01-2025,Active,70348.63
A003209,C01694,BR005,Current,28-04-2025,Active,122497.72
A003210,C01516,BR011,Current,14-03-2023,Active,295912.88
A003211,C00904,BR003,Fixed Deposit,17-04-2025,Active,52869.67
A003212,C01472,BR006,Current,19-12-2025,Active,11248.93
A003213,C01592,BR012,Salary,11-10-2022,Active,22306.05
A003214,C00056,BR008,Savings,23-05-2025,Active,115793.78
A003215,C02172,BR008,Savings,07-05-2022,Active,226501.5
A003216,C01336,BR009,Salary,20-07-2025,Active,21058.41
A003217,C00879,BR005,Savings,25-07-2025,Active,152869.17
A003218,C00087,BR013,Salary,02-06-2025,Active,21991.21
A003219,C00915,BR001,Fixed Deposit,25-05-2023,Active,183216.74
A003220,C01215,BR006,Savings,24-09-2025,Active,31090.88
A003221,C02510,BR009,Salary,20-03-2024,Active,73259.84
A003222,C01941,BR004,Savings,05-04-2022,Active,32032.78
A003223,C01255,BR003,Savings,25-05-2025,Active,65527.68
A003224,C00378,BR005,Savings,20-08-2025,Active,42433.47
A003225,C00825,BR009,Current,19-03-2023,Inactive,55480.93
A003226,C02751,BR002,Fixed Deposit,30-12-2022,Active,273163.32
A003227,C00384,BR005,Savings,11-04-2024,Active,128549.76
A003228,C01892,BR002,Salary,09-06-2023,Active,16884.48
A003229,C01552,BR003,Savings,22-07-2024,Active,29441.65
A003230,C00653,BR006,Savings,26-06-2023,Active,34954.38
A003231,C02621,BR012,Current,15-11-2022,Active,71098.59
A003232,C01183,BR004,Salary,06-12-2022,Inactive,14869.49
A003233,C01984,BR007,Salary,18-08-2024,Active,48431.05
A003234,C00291,BR005,Fixed Deposit,03-10-2023,Active,67495.71
A003235,C02898,BR015,Savings,23-01-2022,Active,38516.57
A003236,C00067,BR007,Current,09-01-2024,Active,25381.32
A003237,C00932,BR014,Savings,25-02-2025,Active,13701.82
A003238,C02748,BR004,Salary,06-08-2022,Closed,25101.97
A003239,C01914,BR007,Savings,23-12-2022,Active,12838.78
A003240,C02026,BR004,Savings,10-06-2023,Active,39402.38
A003241,C00944,BR015,Salary,16-09-2025,Active,52986.41
A003242,C02339,BR003,Savings,24-05-2023,Active,109498.77
A003243,C02795,BR008,Salary,08-05-2025,Closed,12867.18
A003244,C01867,BR006,Fixed Deposit,12-09-2024,Active,273131.31
A003245,C00656,BR002,Savings,20-12-2025,Inactive,118634.08
A003246,C02721,BR010,Current,28-04-2024,Active,341267.43
A003247,C00013,BR001,Fixed Deposit,09-04-2023,Active,713751.19
A003248,C02688,BR015,Salary,12-11-2024,Active,9994.66
A003249,C00029,BR002,Savings,12-05-2022,Inactive,59510.56
A003250,C00175,BR012,Salary,19-02-2025,Active,18891.12
A003251,C00127,BR001,Current,08-12-2022,Active,165569.24
A003252,C00569,BR006,Salary,01-09-2024,Active,29125.58
A003253,C02183,BR008,Current,27-04-2024,Active,99073.64
A003254,C01188,BR010,Savings,19-12-2022,Active,68376.56
A003255,C00238,BR004,Salary,05-12-2023,Inactive,17674.27
A003256,C01024,BR001,Savings,04-01-2024,Active,27073.91
A003257,C02994,BR014,Fixed Deposit,25-01-2025,Active,89234.45
A003258,C01577,BR005,Salary,13-11-2023,Active,14111.71
A003259,C02188,BR015,Fixed Deposit,26-03-2022,Active,67080.56
A003260,C00800,BR005,Savings,19-04-2022,Active,28294.32
A003261,C01563,BR014,Savings,28-08-2024,Active,69610.92
A003262,C02393,BR004,Savings,30-07-2025,Active,29625.9
A003263,C02024,BR006,Savings,28-09-2023,Active,22422.87
A003264,C00023,BR011,Savings,14-05-2022,Active,19511.14
A003265,C01822,BR001,Current,07-09-2022,Active,22982.81
A003266,C02375,BR004,Savings,27-11-2025,Active,27234.86
A003267,C00406,BR003,Fixed Deposit,24-10-2024,Inactive,182558.68
A003268,C01181,BR010,Savings,16-02-2022,Closed,39821.5
A003269,C01935,BR004,Savings,15-01-2023,Active,16982.39
A003270,C00016,BR005,Salary,02-12-2024,Active,9096.33
A003271,C02133,BR012,Savings,11-07-2024,Active,99804.55
A003272,C02542,BR008,Salary,25-02-2023,Active,29686.04
A003273,C01579,BR001,Salary,13-10-2024,Active,70430.71
A003274,C01341,BR001,Salary,14-08-2025,Active,251963.11
A003275,C00276,BR011,Salary,08-08-2025,Inactive,61797.23
A003276,C02175,BR007,Salary,18-04-2025,Active,46621.05
A003277,C02830,BR011,Fixed Deposit,02-06-2023,Active,62470.3
A003278,C02636,BR001,Savings,06-02-2022,Active,69327.82
A003279,C01649,BR008,Savings,25-07-2023,Active,11965.37
A003280,C00103,BR007,Salary,02-02-2022,Active,108646.75
A003281,C00858,BR006,Savings,12-04-2024,Active,33659.14
A003282,C00787,BR015,Current,31-05-2024,Active,171368.21
A003283,C00023,BR011,Current,15-05-2023,Active,287892.25
A003284,C00357,BR010,Savings,07-08-2022,Active,96367.22
A003285,C01725,BR007,Savings,06-02-2024,Active,28916.92
A003286,C00295,BR009,Salary,21-01-2022,Active,9637.27
A003287,C00116,BR011,Savings,08-02-2023,Active,56514.88
A003288,C02837,BR006,Savings,14-11-2025,Active,80292.18
A003289,C01815,BR006,Salary,28-08-2025,Active,21801
A003290,C02417,BR010,Salary,13-07-2024,Active,29445.43
A003291,C00746,BR002,Current,01-07-2023,Active,94052.62
A003292,C01095,BR011,Savings,16-01-2022,Active,30671.85
A003293,C01832,BR012,Savings,07-08-2024,Active,12091.03
A003294,C02062,BR009,Salary,18-12-2023,Active,54325.19
A003295,C01105,BR009,Savings,08-11-2024,Inactive,46526.98
A003296,C02759,BR001,Fixed Deposit,19-08-2022,Active,418427.59
A003297,C02111,BR014,Salary,28-04-2025,Active,107726.98
A003298,C00663,BR005,Savings,22-03-2025,Inactive,42955.65
A003299,C00295,BR009,Current,18-09-2023,Active,126721.78
A003300,C00043,BR008,Fixed Deposit,11-02-2022,Active,211955.72
A003301,C02534,BR004,Fixed Deposit,13-11-2023,Active,132678.91
A003302,C02473,BR007,Current,26-06-2023,Active,160501.34
A003303,C01437,BR006,Savings,16-01-2025,Active,16061.73
A003304,C02169,BR008,Salary,14-12-2022,Active,50133.48
A003305,C02651,BR007,Salary,27-01-2022,Active,98615.45
A003306,C00481,BR007,Current,04-12-2025,Active,53045.3
A003307,C02943,BR008,Savings,19-12-2022,Active,11182.16
A003308,C01469,BR012,Fixed Deposit,25-04-2022,Active,129050.21
A003309,C01315,BR008,Current,06-06-2025,Active,121102.92
A003310,C00482,BR007,Savings,17-11-2024,Active,20851.73
A003311,C02018,BR005,Savings,28-01-2023,Active,12615.91
A003312,C01808,BR006,Savings,30-11-2023,Closed,47786.84
A003313,C00090,BR005,Savings,02-10-2024,Closed,3455.99
A003314,C01943,BR002,Savings,07-04-2025,Active,15548.22
A003315,C00425,BR008,Current,29-06-2023,Active,5251.51
A003316,C00831,BR013,Savings,10-11-2022,Inactive,15537.95
A003317,C01836,BR005,Savings,22-01-2022,Active,28041.22
A003318,C02343,BR009,Savings,03-06-2025,Active,44940.92
A003319,C00403,BR011,Savings,04-04-2025,Active,44962.1
A003320,C01421,BR003,Savings,20-10-2025,Active,22258.09
A003321,C00856,BR008,Savings,28-12-2024,Active,55688.52
A003322,C02120,BR010,Salary,08-11-2022,Active,119658.12
A003323,C02485,BR014,Savings,18-12-2022,Active,14195.84
A003324,C01920,BR006,Salary,21-12-2022,Active,23186.65
A003325,C02385,BR005,Savings,01-11-2023,Active,32007.52
A003326,C01353,BR002,Savings,08-11-2025,Closed,63448.37
A003327,C01794,BR010,Savings,06-10-2024,Closed,35999.16
A003328,C00879,BR005,Savings,27-09-2023,Active,31414.12
A003329,C02966,BR003,Current,13-12-2024,Active,25298.73
A003330,C00613,BR001,Salary,05-05-2025,Active,13359.79
A003331,C02764,BR009,Current,13-08-2023,Active,35938.57
A003332,C02238,BR009,Savings,15-05-2025,Inactive,22614.35
A003333,C02961,BR008,Savings,27-01-2022,Active,26168.77
A003334,C01926,BR003,Fixed Deposit,31-03-2023,Active,46655.21
A003335,C01057,BR005,Savings,06-09-2022,Active,256153.85
A003336,C00843,BR013,Savings,19-09-2022,Active,22930.99
A003337,C00539,BR005,Savings,24-10-2022,Active,113778.91
A003338,C02902,BR003,Fixed Deposit,20-06-2023,Active,322704.99
A003339,C00320,BR011,Fixed Deposit,24-11-2024,Active,280598.28
A003340,C02432,BR008,Savings,14-05-2024,Active,17030.77
A003341,C02096,BR003,Savings,07-10-2023,Active,39328.59
A003342,C00381,BR002,Salary,28-12-2023,Active,25114.14
A003343,C02748,BR004,Savings,25-09-2022,Active,193950.26
A003344,C00488,BR001,Savings,12-12-2024,Active,49620.47
A003345,C00483,BR011,Savings,08-01-2025,Active,29199.27
A003346,C01633,BR006,Savings,12-03-2024,Active,159577.59
A003347,C00310,BR009,Savings,04-04-2025,Active,25938.28
A003348,C00308,BR010,Current,22-03-2025,Active,166887.29
A003349,C01873,BR001,Salary,21-03-2025,Closed,63586.35
A003350,C02894,BR005,Current,01-06-2022,Inactive,34519.69
A003351,C00160,BR007,Savings,06-05-2022,Active,31973.35
A003352,C01915,BR008,Savings,04-10-2023,Active,71324.6
A003353,C01806,BR014,Fixed Deposit,25-03-2022,Active,420712.32
A003354,C00199,BR007,Savings,24-01-2022,Active,90196.39
A003355,C00449,BR007,Savings,11-07-2022,Active,27553.95
A003356,C01331,BR005,Savings,26-06-2022,Active,109122.81
A003357,C02080,BR011,Savings,22-04-2023,Active,85173.51
A003358,C00666,BR010,Savings,30-04-2023,Active,55827.56
A003359,C01303,BR012,Savings,12-04-2025,Active,32416.83
A003360,C01472,BR006,Current,10-08-2025,Active,96844.62
A003361,C02136,BR006,Savings,06-09-2022,Active,56870.6
A003362,C00742,BR013,Salary,10-07-2023,Active,2273.44
A003363,C02068,BR005,Current,13-01-2024,Active,68137.12
A003364,C02496,BR008,Savings,04-02-2023,Active,40397.84
A003365,C01749,BR011,Salary,29-04-2023,Closed,44394.5
A003366,C02164,BR011,Fixed Deposit,07-09-2024,Active,126093.21
A003367,C00503,BR005,Savings,14-09-2023,Active,130564.54
A003368,C02720,BR001,Salary,24-10-2024,Active,57627.75
A003369,C00904,BR003,Current,20-04-2022,Active,57038.34
A003370,C00594,BR010,Salary,05-12-2023,Inactive,41402.74
A003371,C01646,BR003,Savings,30-03-2023,Active,98374.45
A003372,C01157,BR001,Savings,26-02-2023,Active,38482.28
A003373,C01384,BR015,Savings,16-11-2023,Active,41607.45
A003374,C02417,BR010,Savings,17-03-2023,Active,22994.05
A003375,C01608,BR007,Savings,12-01-2025,Active,78428.49
A003376,C01122,BR006,Fixed Deposit,29-09-2022,Active,103759.54
A003377,C02401,BR002,Savings,28-07-2025,Active,57932.36
A003378,C01138,BR001,Savings,14-06-2023,Active,50380.83
A003379,C02875,BR001,Savings,09-02-2024,Active,36650.8
A003380,C02959,BR005,Savings,03-09-2022,Active,52816.72
A003381,C01408,BR014,Salary,04-09-2025,Active,41544.69
A003382,C02313,BR009,Salary,28-07-2024,Active,103654.38
A003383,C02125,BR015,Savings,29-01-2025,Active,62212.73
A003384,C02583,BR001,Savings,31-07-2025,Active,84699.71
A003385,C01384,BR015,Savings,25-12-2025,Active,18283.89
A003386,C01221,BR001,Fixed Deposit,07-01-2023,Active,91697.4
A003387,C00830,BR012,Savings,26-04-2023,Active,36916.32
A003388,C01758,BR001,Savings,20-12-2022,Active,66180.55
A003389,C01848,BR005,Savings,03-01-2024,Active,54987.06
A003390,C01352,BR015,Savings,05-08-2025,Active,18481.51
A003391,C00932,BR014,Savings,14-12-2024,Active,67953.65
A003392,C01351,BR011,Fixed Deposit,09-04-2024,Active,46996.16
A003393,C01507,BR005,Savings,23-11-2023,Active,62061.21
A003394,C00384,BR005,Savings,02-12-2024,Active,44652.87
A003395,C01981,BR009,Savings,14-11-2023,Active,28904.44
A003396,C02527,BR005,Savings,23-07-2025,Active,22192.78
A003397,C00966,BR005,Fixed Deposit,28-03-2024,Active,87002.07
A003398,C01172,BR012,Salary,29-08-2024,Active,37559.95
A003399,C00279,BR004,Fixed Deposit,19-09-2024,Active,74071.2
A003400,C01746,BR003,Fixed Deposit,20-12-2024,Active,78094.2
A003401,C01283,BR014,Current,30-11-2023,Active,81388.84
A003402,C02572,BR005,Current,20-07-2023,Active,92405.93
A003403,C02722,BR005,Current,30-08-2023,Active,116695.99
A003404,C02321,BR005,Salary,02-10-2025,Active,23876.68
A003405,C00631,BR005,Salary,10-06-2022,Active,39054.14
A003406,C00595,BR005,Current,25-10-2024,Active,93585.55
A003407,C01458,BR006,Savings,04-11-2025,Active,38900.38
A003408,C01856,BR008,Salary,15-04-2022,Inactive,77581.17
A003409,C00096,BR006,Savings,21-06-2024,Active,31929.53
A003410,C01488,BR003,Current,19-05-2024,Active,52394.96
A003411,C00261,BR005,Current,04-05-2023,Active,427688.03
A003412,C00781,BR008,Current,19-05-2022,Inactive,34054.12
A003413,C01077,BR004,Current,17-09-2024,Active,62063.11
A003414,C00123,BR005,Salary,02-02-2024,Active,12898.72
A003415,C00788,BR003,Salary,03-01-2025,Active,17251.14
A003416,C01890,BR013,Savings,10-05-2022,Active,19053.84
A003417,C02994,BR014,Savings,27-09-2025,Active,21310.52
A003418,C02340,BR007,Savings,05-07-2024,Active,23075.01
A003419,C00920,BR001,Savings,09-10-2023,Active,12818.48
A003420,C02826,BR010,Savings,29-10-2023,Active,217947.21
A003421,C01321,BR008,Salary,22-10-2025,Active,125477.54
A003422,C01065,BR010,Salary,19-03-2024,Active,44297.92
A003423,C02542,BR008,Savings,27-04-2024,Active,34012.88
A003424,C01198,BR001,Fixed Deposit,06-08-2024,Active,140932.26
A003425,C02217,BR007,Savings,02-04-2023,Active,139149.42
A003426,C00490,BR001,Salary,01-01-2023,Closed,18660.67
A003427,C00998,BR013,Savings,02-01-2025,Active,43201.41
A003428,C02954,BR009,Salary,12-04-2023,Active,29973.22
A003429,C00732,BR009,Savings,20-02-2022,Active,27837.9
A003430,C02549,BR008,Savings,06-12-2023,Active,30407.75
A003431,C01400,BR006,Savings,15-01-2022,Active,32541.96
A003432,C02873,BR004,Salary,07-04-2024,Active,41866
A003433,C01248,BR015,Fixed Deposit,30-07-2024,Closed,78226.7
A003434,C01487,BR010,Current,11-09-2025,Active,112980.47
A003435,C01184,BR008,Salary,05-06-2024,Active,17628.06
A003436,C00630,BR009,Savings,30-05-2023,Inactive,79617.16
A003437,C02532,BR005,Salary,27-07-2024,Active,14035.48
A003438,C01720,BR001,Salary,14-05-2024,Active,42805.49
A003439,C01516,BR011,Savings,18-12-2024,Active,84961.26
A003440,C01117,BR009,Savings,09-09-2025,Active,56770.86
A003441,C02318,BR002,Savings,22-05-2022,Active,26747.25
A003442,C01044,BR006,Savings,14-11-2024,Active,44586.21
A003443,C00713,BR009,Savings,21-03-2025,Active,142564.4
A003444,C00248,BR004,Salary,25-04-2023,Active,21166.14
A003445,C02620,BR008,Salary,13-08-2023,Active,56651.49
A003446,C00220,BR005,Savings,29-08-2023,Active,79493.25
A003447,C02535,BR005,Fixed Deposit,30-06-2023,Closed,114789.42
A003448,C01137,BR011,Salary,07-07-2025,Active,152996.23
A003449,C00008,BR010,Current,22-04-2023,Active,104423.83
A003450,C02779,BR007,Fixed Deposit,02-10-2023,Active,58651.17
A003451,C02223,BR001,Fixed Deposit,04-05-2024,Active,126796.13
A003452,C02170,BR010,Savings,04-01-2023,Active,8052.25
A003453,C01644,BR012,Fixed Deposit,16-10-2024,Active,45838.76
A003454,C02282,BR006,Savings,04-02-2024,Active,32575.82
A003455,C00400,BR002,Savings,06-09-2022,Active,20010.51
A003456,C00703,BR001,Savings,29-09-2022,Active,59581.45
A003457,C01632,BR014,Salary,09-02-2022,Active,3111.56
A003458,C02204,BR009,Fixed Deposit,30-04-2024,Active,499654.9
A003459,C01766,BR012,Savings,15-03-2025,Inactive,30143.47
A003460,C01219,BR005,Current,19-12-2025,Inactive,65606.39
A003461,C02016,BR008,Savings,22-08-2024,Active,176965.32
A003462,C00179,BR015,Fixed Deposit,17-11-2025,Active,95256.04
A003463,C01525,BR010,Savings,14-12-2025,Active,8856.04
A003464,C01185,BR007,Current,15-06-2024,Active,54174.45
A003465,C01495,BR015,Current,03-07-2023,Inactive,48130.7
A003466,C00394,BR003,Savings,18-07-2025,Inactive,30189.71
A003467,C02711,BR005,Fixed Deposit,13-07-2024,Active,82728.26
A003468,C02562,BR001,Fixed Deposit,05-04-2025,Active,48215.3
A003469,C02828,BR006,Savings,27-11-2022,Active,82923.66
A003470,C02521,BR005,Salary,20-10-2025,Inactive,46060.5
A003471,C01994,BR005,Fixed Deposit,20-09-2023,Closed,248018.65
A003472,C00863,BR006,Savings,29-06-2025,Active,26419.51
A003473,C00343,BR006,Savings,03-07-2023,Active,14174.47
A003474,C01836,BR005,Salary,07-08-2025,Active,67102.83
A003475,C02840,BR005,Current,10-09-2024,Active,127219.69
A003476,C01092,BR015,Salary,02-12-2022,Active,68805.73
A003477,C02980,BR005,Current,05-08-2022,Closed,133736.12
A003478,C00463,BR006,Salary,19-08-2022,Active,52641.73
A003479,C00850,BR015,Savings,02-07-2023,Active,9026.95
A003480,C01949,BR015,Savings,06-03-2022,Active,23278.5
A003481,C01479,BR015,Savings,12-03-2024,Active,19228.42
A003482,C02281,BR007,Savings,21-08-2024,Active,53352.15
A003483,C01035,BR001,Salary,23-12-2024,Active,23190.98
A003484,C02325,BR012,Salary,25-09-2025,Active,10896.54
A003485,C00904,BR003,Savings,15-03-2025,Active,21592.42
A003486,C00448,BR006,Current,23-12-2025,Inactive,22003.98
A003487,C01707,BR006,Savings,01-06-2024,Active,39125.28
A003488,C01538,BR015,Savings,30-05-2025,Closed,18578.92
A003489,C01702,BR007,Fixed Deposit,05-02-2025,Active,160238.93
A003490,C00072,BR005,Savings,29-04-2025,Active,132415.41
A003491,C01234,BR010,Salary,23-08-2023,Active,75781.32
A003492,C00271,BR001,Savings,29-01-2024,Active,4923.29
A003493,C02415,BR009,Savings,28-08-2025,Active,42816.77
A003494,C00244,BR005,Current,23-10-2023,Inactive,50975.36
A003495,C02796,BR006,Salary,04-06-2024,Active,6202.59
A003496,C00172,BR003,Current,24-07-2024,Active,66693.44
A003497,C01832,BR012,Fixed Deposit,28-09-2022,Active,141726.11
A003498,C01002,BR009,Salary,03-02-2022,Active,40983.43
A003499,C00333,BR007,Current,12-10-2024,Active,22981.96
A003500,C01074,BR002,Savings,06-03-2025,Active,20141.23
A003501,C00120,BR014,Savings,30-04-2024,Active,87820.08
A003502,C02094,BR005,Current,18-08-2024,Active,76295.24
A003503,C02613,BR006,Current,08-04-2022,Active,49971.1
A003504,C00990,BR007,Savings,06-09-2022,Active,26715.79
A003505,C01318,BR003,Savings,13-12-2024,Active,9568.46
A003506,C00422,BR005,Savings,17-07-2024,Active,16542.56
A003507,C01447,BR003,Savings,17-10-2022,Active,86287.37
A003508,C02841,BR001,Savings,25-05-2024,Active,17076.51
A003509,C01615,BR014,Salary,21-02-2022,Closed,67971.79
A003510,C02627,BR012,Salary,25-02-2025,Active,60042.72
A003511,C02341,BR013,Fixed Deposit,09-02-2022,Active,108556.11
A003512,C00373,BR006,Salary,08-05-2025,Active,10477.75
A003513,C00159,BR013,Savings,23-11-2022,Active,36938.34
A003514,C01089,BR006,Salary,06-01-2023,Active,5819.18
A003515,C02821,BR005,Salary,14-09-2025,Active,22326.66
A003516,C00505,BR015,Current,04-04-2025,Inactive,38861.75
A003517,C00134,BR005,Savings,07-05-2023,Active,73292.53
A003518,C02878,BR006,Current,24-09-2022,Active,13773.42
A003519,C00594,BR010,Savings,10-06-2022,Active,20875.48
A003520,C01068,BR005,Savings,30-07-2023,Active,19502.27
A003521,C02341,BR013,Savings,28-04-2024,Active,23506.87
A003522,C00295,BR009,Savings,21-12-2023,Active,59493.15
A003523,C00514,BR007,Fixed Deposit,03-08-2025,Active,53362.61
A003524,C02181,BR004,Savings,22-03-2025,Active,34351.06
A003525,C00020,BR009,Savings,16-01-2023,Active,59792.4
A003526,C02136,BR006,Salary,09-08-2025,Active,35015.89
A003527,C01628,BR005,Fixed Deposit,06-11-2023,Active,174891.47
A003528,C00724,BR005,Current,26-01-2022,Active,351438.84
A003529,C01841,BR007,Savings,28-05-2025,Active,58368.4
A003530,C00965,BR003,Savings,13-12-2024,Active,10885.83
A003531,C02847,BR003,Current,04-06-2023,Active,37250.56
A003532,C01246,BR007,Salary,06-07-2025,Active,31763.48
A003533,C02246,BR010,Savings,16-08-2025,Active,14541.3
A003534,C00804,BR008,Fixed Deposit,26-10-2025,Active,78771.66
A003535,C02501,BR008,Current,26-08-2025,Active,275635.98
A003536,C00867,BR009,Salary,27-01-2023,Active,7516.33
A003537,C01524,BR005,Savings,25-03-2024,Active,58864.3
A003538,C02405,BR009,Fixed Deposit,10-09-2022,Active,71801.78
A003539,C02779,BR007,Current,22-09-2024,Closed,359927.07
A003540,C02256,BR012,Savings,30-12-2023,Active,10947.35
A003541,C02003,BR006,Savings,08-07-2025,Active,94320.39
A003542,C02078,BR010,Savings,09-08-2025,Closed,50888.77
A003543,C01219,BR005,Savings,10-04-2023,Active,20644.85
A003544,C02061,BR004,Savings,07-04-2023,Active,96005.15
A003545,C01725,BR007,Savings,16-02-2022,Active,39342.76
A003546,C01566,BR005,Savings,08-01-2024,Active,45863.07
A003547,C00940,BR003,Salary,17-07-2023,Closed,14435.21
A003548,C01053,BR005,Salary,25-12-2025,Closed,9646.02
A003549,C00371,BR009,Current,09-04-2025,Active,95529.28
A003550,C02162,BR007,Savings,29-10-2023,Active,205598.73
A003551,C00067,BR007,Savings,09-04-2024,Active,17320.85
A003552,C00350,BR005,Salary,06-07-2024,Active,36993.62
A003553,C00879,BR005,Salary,12-08-2025,Active,51729.03
A003554,C00424,BR015,Savings,25-12-2025,Active,34385.96
A003555,C02250,BR010,Fixed Deposit,04-09-2023,Closed,88895.03
A003556,C00379,BR013,Salary,21-06-2023,Inactive,30122.77
A003557,C01370,BR001,Fixed Deposit,07-11-2024,Active,75797.69
A003558,C02199,BR006,Salary,03-02-2023,Active,14461.87
A003559,C01768,BR010,Savings,25-07-2022,Inactive,24068.2
A003560,C01775,BR005,Fixed Deposit,18-02-2023,Active,38119.4
A003561,C01033,BR009,Fixed Deposit,08-04-2023,Active,139104.84
A003562,C01351,BR011,Salary,20-06-2024,Active,11611.62
A003563,C02301,BR004,Fixed Deposit,10-12-2024,Active,157343.36
A003564,C01429,BR008,Fixed Deposit,26-08-2022,Active,86626.97
A003565,C02100,BR005,Salary,07-03-2022,Active,63316.4
A003566,C02483,BR004,Savings,29-08-2022,Closed,48545.46
A003567,C00735,BR014,Current,24-08-2025,Active,63340.23
A003568,C00366,BR001,Current,16-01-2023,Active,28257
A003569,C01390,BR012,Salary,11-02-2024,Active,37301.92
A003570,C01150,BR005,Savings,01-03-2024,Active,43451.97
A003571,C00450,BR003,Current,11-02-2023,Active,84992.45
A003572,C02281,BR007,Fixed Deposit,18-05-2025,Active,101000.77
A003573,C01872,BR005,Savings,06-04-2022,Inactive,65217.94
A003574,C01974,BR005,Savings,13-02-2024,Active,31501.99
A003575,C02128,BR009,Salary,28-08-2023,Closed,19267.79
A003576,C01306,BR005,Savings,17-02-2025,Inactive,73292.09
A003577,C01531,BR005,Savings,16-10-2022,Active,174721.76
A003578,C00674,BR010,Current,30-10-2025,Closed,56059.56
A003579,C02195,BR014,Fixed Deposit,03-03-2025,Inactive,169261.55
A003580,C02840,BR005,Savings,17-12-2024,Active,52076.59
A003581,C02622,BR005,Savings,24-12-2023,Active,44383.13
A003582,C01224,BR008,Savings,28-07-2024,Active,230298.58
A003583,C00150,BR005,Salary,31-10-2022,Active,65771.86
A003584,C02634,BR006,Savings,12-01-2022,Active,15828.31
A003585,C01725,BR007,Savings,25-12-2024,Active,103424.04
A003586,C02334,BR007,Salary,18-10-2023,Active,67653.84
A003587,C00904,BR003,Fixed Deposit,31-05-2023,Active,75269.32
A003588,C02585,BR005,Savings,27-01-2023,Active,51085.79
A003589,C02515,BR006,Current,25-06-2024,Active,72124.15
A003590,C00051,BR005,Salary,19-01-2024,Active,50900.76
A003591,C01695,BR008,Savings,13-09-2024,Active,28194.51
A003592,C01433,BR003,Salary,21-10-2025,Active,39229.69
A003593,C01974,BR005,Savings,05-05-2025,Active,31714.99
A003594,C00779,BR005,Savings,14-04-2023,Closed,46783.3
A003595,C00294,BR006,Savings,20-12-2022,Closed,37445.03
A003596,C00823,BR013,Savings,23-08-2022,Inactive,26787.99
A003597,C01577,BR005,Salary,11-04-2024,Active,29993.53
A003598,C00810,BR006,Salary,21-04-2025,Active,34893.09
A003599,C01393,BR011,Salary,05-01-2023,Active,7701.62
A003600,C01168,BR006,Salary,18-12-2025,Active,83605.94
A003601,C02083,BR010,Savings,20-09-2023,Active,47044.21
A003602,C01233,BR012,Fixed Deposit,13-02-2025,Active,65691.77
A003603,C00434,BR015,Fixed Deposit,12-03-2023,Active,105113.01
A003604,C01903,BR002,Savings,22-07-2022,Active,22724.75
A003605,C00638,BR005,Salary,20-01-2024,Active,22724.16
A003606,C00902,BR003,Salary,15-03-2024,Inactive,48124.39
A003607,C02121,BR011,Savings,30-11-2023,Active,118081.85
A003608,C00819,BR011,Savings,15-08-2023,Active,44400.1
A003609,C00186,BR001,Savings,07-08-2024,Active,18098.94
A003610,C01082,BR003,Fixed Deposit,14-07-2024,Active,126195.72
A003611,C01164,BR006,Salary,10-08-2022,Inactive,72026.8
A003612,C02060,BR009,Salary,03-09-2024,Active,49352.38
A003613,C02128,BR009,Fixed Deposit,02-05-2023,Active,298513.48
A003614,C00001,BR013,Savings,25-03-2025,Active,48900.45
A003615,C02271,BR005,Fixed Deposit,29-12-2023,Active,328750.59
A003616,C02241,BR002,Current,17-12-2022,Active,579285.28
A003617,C00521,BR015,Salary,21-09-2022,Active,11088.14
A003618,C01017,BR001,Savings,10-11-2025,Active,270810.73
A003619,C02301,BR004,Savings,15-11-2024,Active,77584.32
A003620,C01729,BR002,Savings,10-11-2022,Active,325894.72
