Transaction_ID,Account_ID,Customer_ID,Branch_ID,Transaction_Date.1,Transaction_Type,Channel,Amount,Transaction_Status
T0023087,A003697,C00353,BR002,05-06-2023,Transfer,Debit Card,28588.69,Completed
T0023088,A002210,C02422,BR007,22-04-2024,Deposit,ATM,30947.83,Completed
T0023089,A001755,C01841,BR007,27-07-2023,Withdrawal,Net Banking,6661.29,Completed
T0023090,A001117,C02496,BR008,22-07-2025,Deposit,UPI,2801.44,Completed
T0023091,A003818,C00042,BR008,02-02-2024,Deposit,ATM,6790.26,Completed
T0023092,A003009,C00965,BR003,05-09-2024,Deposit,UPI,5663.91,Completed
T0023093,A002415,C00285,BR008,07-09-2023,Deposit,UPI,33730.03,Completed
T0023094,A001227,C00728,BR005,30-06-2025,Deposit,Debit Card,13304.97,Completed
T0023095,A000499,C00975,BR003,30-03-2025,Withdrawal,Net Banking,1642.55,Completed
T0023096,A003389,C01848,BR005,08-02-2025,Deposit,ATM,3896.42,Completed
T0023097,A000200,C02448,BR006,14-07-2025,Deposit,UPI,5082.98,Completed
T0023098,A001837,C00270,BR014,15-02-2024,Deposit,Net Banking,19362.14,Completed
T0023099,A002409,C00678,BR005,10-11-2025,Withdrawal,Net Banking,5054.76,Completed
T0023100,A002170,C00871,BR001,08-12-2024,Deposit,Net Banking,25128.25,Completed
T0023101,A002900,C02012,BR003,15-04-2023,Withdrawal,ATM,2706.17,Completed
T0023102,A000148,C02511,BR001,31-01-2023,Withdrawal,ATM,1216.91,Completed
T0023103,A000954,C01770,BR004,10-04-2025,Deposit,UPI,10208.08,Completed
T0023104,A000086,C00052,BR003,03-07-2024,Withdrawal,Debit Card,1381.27,Completed
T0023105,A001053,C01639,BR008,23-10-2025,Deposit,ATM,6644.26,Completed
T0023106,A000890,C00349,BR005,09-04-2023,Deposit,UPI,10339.39,Completed
T0023107,A003616,C02241,BR002,14-02-2025,Deposit,UPI,24458.97,Completed
T0023108,A001462,C02464,BR011,27-08-2024,Transfer,ATM,18413.09,Completed
T0023109,A002375,C02039,BR005,22-03-2023,Deposit,Mobile App,2600.2,Completed
T0023110,A000741,C02852,BR002,09-06-2025,Transfer,ATM,2990.85,Completed
T0023111,A003251,C00127,BR001,13-03-2023,Withdrawal,ATM,2397.53,Completed
T0023112,A002111,C02862,BR008,25-06-2023,Transfer,UPI,4731.82,Completed
T0023113,A003747,C00942,BR015,04-10-2025,Transfer,Debit Card,32273.78,Completed
T0023114,A002526,C00760,BR006,09-03-2024,Deposit,ATM,161517.12,Completed
T0023115,A003324,C01920,BR006,30-06-2025,Withdrawal,UPI,11030.37,Pending
T0023116,A003374,C02417,BR010,21-08-2024,Deposit,UPI,7331.5,Completed
T0023117,A000330,C01297,BR012,08-06-2024,Deposit,ATM,6162.07,Completed
T0023118,A002159,C02755,BR007,10-08-2023,Transfer,UPI,4073.42,Completed
T0023119,A001523,C01556,BR015,20-05-2023,Deposit,Net Banking,1208,Completed
T0023120,A001543,C00124,BR005,06-02-2023,Deposit,Net Banking,31143.72,Completed
T0023121,A001670,C01865,BR003,03-02-2023,Withdrawal,Debit Card,13616.58,Completed
T0023122,A003880,C02879,BR014,02-01-2023,Withdrawal,ATM,6292.65,Completed
T0023123,A004096,C02711,BR005,07-11-2025,Deposit,ATM,13302.51,Completed
T0023124,A001831,C01965,BR009,07-10-2023,Withdrawal,ATM,12341.43,Completed
T0023125,A004179,C00177,BR005,24-08-2025,Transfer,Mobile App,24260.79,Completed
T0023126,A001180,C00963,BR014,03-12-2023,Deposit,Mobile App,11940.47,Completed
T0023127,A003093,C01873,BR001,13-07-2024,Transfer,UPI,7417.71,Completed
T0023128,A000320,C02845,BR008,24-05-2024,Withdrawal,Branch,9164.49,Completed
T0023129,A000665,C00819,BR011,30-06-2025,Withdrawal,UPI,3887.4,Pending
T0023130,A000776,C01562,BR008,18-07-2025,Transfer,Branch,3139.45,Completed
T0023131,A002400,C01455,BR015,14-05-2023,Withdrawal,Debit Card,19233.37,Completed
T0023132,A002903,C01931,BR015,01-04-2024,Withdrawal,UPI,57627.3,Completed
T0023133,A000136,C00283,BR006,22-08-2025,Transfer,Mobile App,3446.59,Completed
T0023134,A000834,C02239,BR015,02-04-2023,Withdrawal,Debit Card,1717.37,Completed
T0023135,A003713,C00884,BR007,15-06-2025,Deposit,Net Banking,1906.82,Completed
T0023136,A001533,C01390,BR012,24-12-2023,Deposit,UPI,4917.25,Completed
T0023137,A003014,C02036,BR003,08-02-2025,Deposit,ATM,4130.85,Completed
T0023138,A000116,C02860,BR008,02-12-2023,Withdrawal,Net Banking,20690.83,Completed
T0023139,A001818,C00497,BR012,05-08-2024,Deposit,Debit Card,27171.47,Completed
T0023140,A001588,C00702,BR001,16-09-2024,Withdrawal,ATM,47252.64,Completed
T0023141,A003323,C02485,BR014,15-09-2023,Deposit,UPI,33608.17,Completed
T0023142,A002722,C00515,BR004,11-12-2024,Deposit,ATM,15318.46,Completed
T0023143,A000298,C02886,BR014,17-04-2023,Withdrawal,ATM,2930.02,Completed
T0023144,A000922,C00505,BR015,01-01-2023,Transfer,Branch,11211.84,Completed
T0023145,A002332,C01754,BR010,02-01-2025,Deposit,UPI,4299.67,Completed
T0023146,A000017,C00189,BR008,14-08-2024,Withdrawal,UPI,926.48,Completed
T0023147,A000482,C02598,BR012,09-10-2024,Deposit,ATM,8259.51,Completed
T0023148,A003501,C00120,BR014,27-09-2023,Deposit,Net Banking,5040.39,Completed
T0023149,A000088,C00143,BR006,18-02-2023,Deposit,UPI,2564.88,Completed
T0023150,A003029,C01394,BR008,14-04-2025,Deposit,ATM,5129.76,Completed
T0023151,A002308,C00706,BR006,11-11-2023,Deposit,Branch,58172.86,Pending
T0023152,A004170,C00912,BR011,05-01-2024,Withdrawal,Net Banking,23454.01,Completed
T0023153,A002473,C01404,BR001,14-08-2025,Transfer,UPI,54834,Completed
T0023154,A000570,C02541,BR007,30-09-2025,Deposit,UPI,9747.87,Completed
T0023155,A002589,C00842,BR004,28-01-2024,Deposit,Net Banking,1627.61,Completed
T0023156,A002846,C01026,BR012,11-03-2024,Deposit,UPI,1409.05,Completed
T0023157,A001238,C01441,BR005,03-12-2025,Withdrawal,Debit Card,2283.08,Completed
T0023158,A001081,C01562,BR008,20-01-2024,Deposit,Net Banking,82944.23,Completed
T0023159,A001694,C00091,BR008,10-09-2024,Transfer,UPI,10286.29,Completed
T0023160,A002110,C02612,BR007,28-05-2023,Deposit,Net Banking,11440.35,Completed
T0023161,A001066,C02918,BR015,16-08-2025,Withdrawal,ATM,8471.33,Completed
T0023162,A003137,C02212,BR010,11-07-2023,Transfer,UPI,13091.66,Completed
T0023163,A003580,C02840,BR005,11-12-2023,Withdrawal,Debit Card,2677.85,Completed
T0023164,A000707,C01551,BR012,08-01-2025,Withdrawal,UPI,5838.77,Completed
T0023165,A003113,C02793,BR008,01-08-2025,Withdrawal,Mobile App,1269.4,Completed
T0023166,A001955,C02277,BR010,18-09-2024,Transfer,Branch,12236.73,Completed
T0023167,A000571,C01702,BR007,25-07-2025,Withdrawal,Net Banking,14204.13,Completed
T0023168,A001131,C00531,BR013,26-08-2024,Withdrawal,Net Banking,3953.25,Completed
T0023169,A003866,C00252,BR009,05-06-2024,Deposit,Debit Card,1089.72,Completed
T0023170,A000651,C00233,BR010,26-05-2023,Transfer,ATM,6048.18,Completed
T0023171,A000200,C02448,BR006,05-02-2024,Transfer,UPI,21394.35,Completed
T0023172,A003036,C01287,BR014,27-04-2023,Withdrawal,Debit Card,2267.27,Completed
T0023173,A002292,C02430,BR009,18-10-2023,Withdrawal,UPI,3177.23,Completed
T0023174,A001086,C00646,BR005,25-04-2024,Withdrawal,UPI,7785.73,Completed
T0023175,A003150,C01028,BR009,28-10-2025,Deposit,ATM,9111.88,Completed
T0023176,A002224,C00472,BR011,10-11-2025,Withdrawal,Mobile App,14553.88,Completed
T0023177,A000999,C00879,BR005,23-09-2024,Withdrawal,UPI,36698.18,Completed
T0023178,A002909,C00553,BR007,05-04-2024,Withdrawal,UPI,3591.23,Completed
T0023179,A003557,C01370,BR001,19-01-2024,Deposit,Net Banking,2685.17,Pending
T0023180,A001861,C01636,BR006,17-09-2025,Deposit,UPI,5161.63,Completed
T0023181,A003310,C00482,BR007,10-02-2024,Deposit,ATM,2833.43,Completed
T0023182,A000561,C01010,BR007,26-11-2025,Withdrawal,Net Banking,3467.49,Completed
T0023183,A000265,C00296,BR005,14-05-2024,Deposit,UPI,7331.24,Completed
T0023184,A000052,C02163,BR002,02-05-2023,Transfer,Branch,4320.71,Completed
T0023185,A001424,C02213,BR012,18-03-2024,Transfer,Net Banking,25303.81,Completed
T0023186,A001605,C00293,BR005,10-10-2025,Withdrawal,Net Banking,2415.3,Completed
T0023187,A003703,C00070,BR006,01-03-2024,Deposit,Net Banking,7516.45,Completed
T0023188,A004161,C00701,BR015,01-03-2025,Withdrawal,Debit Card,1835.12,Completed
T0023189,A002672,C00153,BR002,25-12-2025,Deposit,ATM,11282.43,Completed
T0023190,A004086,C01075,BR011,15-04-2023,Deposit,ATM,11107.35,Pending
T0023191,A004082,C00052,BR003,29-08-2025,Deposit,UPI,59997.18,Completed
T0023192,A001883,C00990,BR007,08-03-2025,Deposit,ATM,23248.69,Completed
T0023193,A001118,C00762,BR015,22-12-2024,Transfer,Debit Card,1641.97,Completed
T0023194,A001747,C02482,BR005,24-06-2024,Withdrawal,Branch,14347.52,Completed
T0023195,A000062,C00491,BR005,20-01-2025,Transfer,Mobile App,7000.45,Completed
T0023196,A002714,C00802,BR012,03-06-2023,Deposit,UPI,14724.12,Completed
T0023197,A003682,C00448,BR006,15-10-2025,Deposit,Branch,3914.26,Completed
T0023198,A003497,C01832,BR012,18-09-2023,Deposit,Mobile App,19640.18,Completed
T0023199,A001055,C02603,BR006,17-06-2023,Withdrawal,Net Banking,8100.87,Completed
T0023200,A002429,C01027,BR005,15-02-2025,Transfer,ATM,4762.85,Completed
T0023201,A003721,C00882,BR015,26-03-2023,Transfer,Net Banking,2919.54,Completed
T0023202,A003042,C01086,BR015,16-12-2023,Deposit,UPI,2301.52,Completed
T0023203,A000244,C00765,BR005,26-09-2023,Deposit,UPI,3564.03,Completed
T0023204,A000101,C02094,BR005,09-11-2025,Withdrawal,Mobile App,5573.25,Completed
T0023205,A003824,C02277,BR010,04-10-2023,Deposit,Debit Card,20787.15,Completed
T0023206,A003690,C01448,BR014,17-06-2025,Withdrawal,Net Banking,29772.45,Completed
T0023207,A003170,C01226,BR013,28-09-2024,Withdrawal,Mobile App,2715.97,Completed
T0023208,A002264,C01814,BR002,30-08-2024,Withdrawal,ATM,5204.58,Completed
T0023209,A004097,C00190,BR004,22-01-2025,Transfer,Mobile App,3313.03,Completed
T0023210,A002069,C01791,BR005,16-11-2024,Transfer,UPI,2018.06,Completed
T0023211,A002551,C01155,BR005,12-10-2023,Withdrawal,Net Banking,9727.49,Completed
T0023212,A000908,C02618,BR010,04-10-2025,Deposit,UPI,25038.88,Completed
T0023213,A001402,C01145,BR007,09-02-2023,Transfer,Net Banking,19229.94,Completed
T0023214,A000571,C01702,BR007,18-12-2023,Deposit,Debit Card,9571.3,Completed
T0023215,A002240,C01189,BR012,30-11-2023,Deposit,Mobile App,10667.44,Completed
T0023216,A001547,C01702,BR007,05-06-2025,Deposit,Debit Card,4975.61,Completed
T0023217,A002978,C01053,BR005,14-06-2024,Deposit,Debit Card,8965.01,Completed
T0023218,A003865,C01016,BR006,06-05-2024,Deposit,Debit Card,3071.73,Completed
T0023219,A003531,C02847,BR003,16-01-2023,Deposit,UPI,44989.29,Completed
T0023220,A002349,C00047,BR006,12-08-2025,Withdrawal,Net Banking,40392.16,Completed
T0023221,A003325,C02385,BR005,20-03-2024,Deposit,Mobile App,4370.76,Completed
T0023222,A001731,C02648,BR008,13-03-2023,Transfer,ATM,15792.53,Completed
T0023223,A002631,C02021,BR014,19-10-2023,Withdrawal,UPI,11527.62,Completed
T0023224,A000585,C00300,BR005,25-02-2025,Deposit,Debit Card,14224.27,Completed
T0023225,A000405,C00628,BR006,24-01-2023,Withdrawal,Mobile App,4647.59,Completed
T0023226,A000260,C01696,BR009,05-06-2025,Transfer,UPI,1853.93,Completed
T0023227,A001246,C00235,BR001,20-05-2024,Deposit,Net Banking,27469.79,Completed
T0023228,A002547,C02901,BR009,03-11-2024,Deposit,UPI,25884.26,Completed
T0023229,A001984,C02658,BR011,26-03-2025,Transfer,Net Banking,6567.59,Completed
T0023230,A004025,C00179,BR015,18-11-2023,Deposit,UPI,1324.91,Completed
T0023231,A000288,C00315,BR010,04-08-2024,Transfer,Branch,2573.15,Completed
T0023232,A001882,C00351,BR005,12-06-2023,Deposit,UPI,15023.66,Completed
T0023233,A001671,C00984,BR014,06-07-2024,Deposit,Debit Card,7999.14,Pending
T0023234,A000996,C02859,BR003,21-03-2025,Withdrawal,Debit Card,4184.38,Completed
T0023235,A002273,C02714,BR004,13-06-2023,Deposit,Mobile App,6710.6,Completed
T0023236,A001583,C00949,BR002,21-05-2023,Withdrawal,Branch,4936.07,Completed
T0023237,A000906,C01522,BR006,28-04-2023,Withdrawal,UPI,41569.12,Completed
T0023238,A002143,C01490,BR008,14-07-2025,Transfer,ATM,1213.97,Completed
T0023239,A000924,C01224,BR008,22-08-2025,Deposit,Debit Card,17372.18,Completed
T0023240,A003166,C02044,BR007,03-07-2024,Deposit,Net Banking,6389.28,Completed
T0023241,A001532,C00878,BR006,09-09-2024,Deposit,Debit Card,13236.32,Completed
T0023242,A001905,C00157,BR010,23-02-2024,Withdrawal,Mobile App,7908.15,Completed
T0023243,A000725,C01127,BR013,16-07-2024,Withdrawal,Branch,16246.54,Completed
T0023244,A003892,C01746,BR003,17-09-2023,Deposit,UPI,17510.58,Completed
T0023245,A000743,C01251,BR008,29-05-2024,Deposit,Net Banking,2199.07,Completed
T0023246,A002692,C00827,BR015,18-01-2023,Deposit,Net Banking,10365.04,Completed
T0023247,A002695,C01478,BR009,22-07-2024,Deposit,UPI,3861.67,Completed
T0023248,A000507,C00129,BR013,19-09-2025,Deposit,ATM,1380.22,Completed
T0023249,A000620,C01317,BR006,10-02-2025,Deposit,ATM,22963.92,Completed
T0023250,A000480,C01194,BR005,24-10-2024,Withdrawal,Branch,51468,Completed
T0023251,A003918,C01513,BR007,17-09-2023,Withdrawal,UPI,7097.24,Completed
T0023252,A002317,C02012,BR003,07-02-2025,Deposit,UPI,2780.77,Completed
T0023253,A000627,C00071,BR006,17-10-2025,Withdrawal,Net Banking,23311.05,Completed
T0023254,A003372,C01157,BR001,03-12-2025,Withdrawal,Debit Card,3115.16,Completed
T0023255,A003911,C01136,BR006,06-11-2025,Transfer,Branch,1530.92,Completed
T0023256,A002240,C01189,BR012,28-08-2023,Deposit,Debit Card,2556,Completed
T0023257,A002346,C02416,BR006,30-08-2023,Transfer,UPI,71530.45,Completed
T0023258,A003377,C02401,BR002,10-03-2023,Withdrawal,Net Banking,29019.91,Completed
T0023259,A001775,C01428,BR011,22-09-2025,Withdrawal,Branch,20174.59,Completed
T0023260,A000338,C02992,BR005,15-06-2024,Withdrawal,UPI,5520.61,Completed
T0023261,A003103,C00868,BR005,23-09-2024,Withdrawal,ATM,2140.04,Failed
T0023262,A001382,C01368,BR014,06-04-2024,Withdrawal,Net Banking,4815.32,Completed
T0023263,A002788,C01689,BR006,01-01-2025,Withdrawal,Mobile App,10255.83,Completed
T0023264,A000202,C01083,BR011,11-03-2023,Transfer,Mobile App,42546.04,Completed
T0023265,A001440,C00370,BR008,25-12-2023,Transfer,UPI,7240.76,Pending
T0023266,A001496,C02366,BR010,01-06-2024,Deposit,ATM,9374.64,Completed
T0023267,A001317,C02850,BR004,15-06-2023,Deposit,Net Banking,2790.04,Completed
T0023268,A002389,C01419,BR002,16-08-2024,Deposit,Debit Card,2493.55,Completed
T0023269,A001821,C02076,BR003,30-01-2025,Deposit,Mobile App,1560.23,Completed
T0023270,A003888,C02322,BR010,09-05-2023,Withdrawal,UPI,592.03,Completed
T0023271,A003027,C00900,BR008,26-06-2025,Deposit,Mobile App,11585.66,Completed
T0023272,A001933,C00121,BR008,31-01-2025,Withdrawal,Net Banking,111240.26,Completed
T0023273,A001138,C01178,BR008,22-03-2023,Withdrawal,UPI,32948.9,Completed
T0023274,A001577,C02274,BR010,14-01-2024,Deposit,Debit Card,14435.96,Completed
T0023275,A001306,C00653,BR006,29-03-2025,Deposit,UPI,20996.12,Completed
T0023276,A002854,C02169,BR008,10-09-2024,Deposit,Branch,9615.04,Completed
T0023277,A003914,C00381,BR002,26-01-2023,Deposit,Mobile App,15228.22,Completed
T0023278,A003017,C00659,BR002,29-11-2024,Deposit,Mobile App,19728.96,Completed
T0023279,A003926,C01204,BR006,18-11-2023,Deposit,UPI,8923.81,Completed
T0023280,A000719,C00824,BR006,28-01-2024,Deposit,ATM,1236.56,Completed
T0023281,A000367,C02582,BR001,25-02-2023,Deposit,UPI,23155.71,Completed
T0023282,A002943,C02635,BR008,17-03-2025,Deposit,Debit Card,3956.74,Failed
T0023283,A004123,C02142,BR012,06-11-2023,Withdrawal,Mobile App,3856.28,Completed
T0023284,A002267,C02901,BR009,19-12-2024,Withdrawal,Net Banking,6388.3,Completed
T0023285,A001900,C02802,BR015,18-04-2024,Deposit,UPI,8886.83,Completed
T0023286,A002139,C01138,BR001,05-03-2023,Deposit,Debit Card,20976.55,Completed
T0023287,A000652,C02196,BR014,30-04-2023,Deposit,ATM,32016.54,Completed
T0023288,A004122,C02028,BR015,28-05-2023,Withdrawal,Debit Card,12500.52,Completed
T0023289,A000244,C00765,BR005,03-02-2023,Deposit,UPI,19965.44,Completed
T0023290,A003239,C01914,BR007,19-02-2023,Withdrawal,ATM,8870.09,Completed
T0023291,A001754,C01575,BR001,28-01-2023,Withdrawal,Mobile App,3115.71,Completed
T0023292,A003423,C02542,BR008,11-08-2025,Deposit,UPI,37295.6,Completed
T0023293,A003068,C01013,BR009,12-10-2025,Deposit,Mobile App,2562.67,Completed
T0023294,A003450,C02779,BR007,18-01-2024,Withdrawal,Mobile App,2442.1,Pending
T0023295,A003072,C00329,BR001,01-04-2023,Transfer,UPI,7874.9,Completed
T0023296,A002720,C02128,BR009,04-08-2024,Deposit,ATM,7287.41,Completed
T0023297,A002236,C01478,BR009,17-02-2025,Deposit,UPI,9667.58,Completed
T0023298,A000108,C01744,BR015,02-08-2024,Deposit,Mobile App,47694.65,Completed
T0023299,A003469,C02828,BR006,25-03-2024,Deposit,Mobile App,6574.67,Completed
T0023300,A001548,C00308,BR010,02-06-2024,Withdrawal,UPI,3141.83,Completed
T0023301,A001619,C02990,BR010,20-04-2023,Deposit,Debit Card,13034.17,Completed
T0023302,A003221,C02510,BR009,14-03-2024,Deposit,Debit Card,49090.57,Completed
T0023303,A000305,C01822,BR001,30-04-2023,Deposit,ATM,21790.21,Completed
T0023304,A000756,C02846,BR014,14-01-2024,Deposit,Mobile App,9677.96,Completed
T0023305,A003888,C02322,BR010,11-05-2023,Transfer,Net Banking,7596.83,Completed
T0023306,A004022,C01362,BR015,12-10-2023,Transfer,ATM,21436.42,Completed
T0023307,A003897,C02897,BR009,10-08-2023,Deposit,UPI,2337.25,Completed
T0023308,A000030,C02965,BR008,17-09-2023,Withdrawal,UPI,5422.38,Pending
T0023309,A001624,C00084,BR006,18-06-2023,Withdrawal,Mobile App,3242.43,Completed
T0023310,A002346,C02416,BR006,08-12-2024,Withdrawal,ATM,46319.73,Completed
T0023311,A001313,C02638,BR012,31-10-2023,Transfer,Net Banking,74924.63,Completed
T0023312,A000355,C01088,BR001,09-02-2025,Deposit,UPI,35664.98,Completed
T0023313,A000150,C01481,BR006,10-07-2024,Withdrawal,UPI,6716.36,Completed
T0023314,A003194,C01082,BR003,24-09-2023,Deposit,UPI,1699.09,Completed
T0023315,A003365,C01749,BR011,08-08-2023,Deposit,Debit Card,10059.99,Completed
T0023316,A002591,C01376,BR008,30-05-2023,Withdrawal,Net Banking,4487.47,Completed
T0023317,A000446,C00258,BR004,08-08-2025,Deposit,Mobile App,8364.25,Completed
T0023318,A001701,C00340,BR001,26-04-2025,Deposit,Net Banking,9699.69,Completed
T0023319,A001950,C01059,BR013,21-09-2024,Withdrawal,Debit Card,34814.49,Completed
T0023320,A000426,C02279,BR010,22-03-2023,Deposit,Branch,9636.22,Completed
T0023321,A000795,C02027,BR005,16-09-2024,Withdrawal,UPI,12273.09,Completed
T0023322,A001898,C02046,BR005,27-08-2024,Withdrawal,ATM,34303.8,Completed
T0023323,A001119,C00110,BR008,18-11-2025,Withdrawal,Net Banking,11875.59,Completed
T0023324,A001469,C01628,BR005,16-06-2024,Withdrawal,Net Banking,4955.66,Completed
T0023325,A000930,C00183,BR005,24-04-2023,Deposit,Debit Card,2744.84,Completed
T0023326,A000790,C02698,BR007,02-02-2025,Withdrawal,Net Banking,13197.93,Completed
T0023327,A004144,C01623,BR006,15-05-2024,Deposit,Net Banking,18786.29,Completed
T0023328,A000772,C02367,BR002,22-05-2025,Transfer,Debit Card,12996.14,Completed
T0023329,A002476,C01941,BR004,17-12-2025,Deposit,UPI,13741.33,Completed
T0023330,A003560,C01775,BR005,07-10-2025,Deposit,UPI,54219.17,Completed
T0023331,A001221,C02585,BR005,08-10-2024,Deposit,Net Banking,10616.1,Completed
T0023332,A001381,C01132,BR007,28-10-2023,Withdrawal,ATM,7526.67,Completed
T0023333,A002413,C02917,BR001,28-08-2024,Withdrawal,Debit Card,31641.54,Completed
T0023334,A000418,C01707,BR006,12-02-2023,Withdrawal,ATM,8805.65,Completed
T0023335,A002705,C01974,BR005,15-12-2024,Deposit,Mobile App,7110.4,Completed
T0023336,A000665,C00819,BR011,15-09-2024,Deposit,ATM,19357.01,Completed
T0023337,A003153,C02702,BR003,25-07-2025,Withdrawal,UPI,3712.07,Completed
T0023338,A002777,C01417,BR015,24-02-2024,Withdrawal,Net Banking,1659.81,Completed
T0023339,A001675,C00939,BR006,04-04-2025,Withdrawal,Debit Card,20608.73,Failed
T0023340,A001553,C00069,BR009,01-05-2024,Withdrawal,UPI,56766.86,Completed
T0023341,A000716,C01517,BR006,10-09-2024,Withdrawal,ATM,63942.46,Completed
T0023342,A000237,C02752,BR010,10-07-2025,Deposit,ATM,4484.53,Completed
T0023343,A004102,C02150,BR007,04-01-2024,Deposit,Mobile App,7460.45,Completed
T0023344,A000231,C02508,BR008,31-01-2024,Withdrawal,UPI,1327.43,Completed
T0023345,A000753,C02249,BR008,28-04-2024,Transfer,UPI,7056.04,Completed
T0023346,A000250,C02162,BR007,14-08-2024,Transfer,Net Banking,178597.73,Completed
T0023347,A002011,C01072,BR008,26-02-2023,Withdrawal,Mobile App,4953.79,Completed
T0023348,A003097,C00181,BR002,29-05-2023,Withdrawal,ATM,62333.65,Completed
T0023349,A001079,C02467,BR008,05-08-2024,Deposit,Debit Card,2147.95,Completed
T0023350,A003571,C00450,BR003,18-05-2025,Transfer,UPI,10754.01,Completed
T0023351,A002553,C00430,BR009,10-03-2023,Withdrawal,UPI,9994.66,Completed
T0023352,A003550,C02162,BR007,20-06-2024,Deposit,Debit Card,23925.19,Completed
T0023353,A001635,C00338,BR014,22-06-2025,Withdrawal,ATM,5649.53,Completed
T0023354,A002292,C02430,BR009,24-12-2023,Deposit,Debit Card,1290.75,Completed
T0023355,A000942,C01997,BR006,22-11-2025,Transfer,Debit Card,40224.24,Completed
T0023356,A001648,C00168,BR014,24-04-2024,Withdrawal,ATM,3345.98,Failed
T0023357,A003811,C00761,BR008,28-01-2025,Transfer,UPI,3111.11,Completed
T0023358,A001333,C00528,BR006,20-09-2023,Withdrawal,Debit Card,4671.51,Completed
T0023359,A001716,C01034,BR013,04-09-2025,Withdrawal,ATM,2576.37,Completed
T0023360,A003131,C01212,BR001,08-09-2024,Transfer,Branch,3201.49,Completed
T0023361,A001165,C02908,BR008,24-05-2024,Deposit,Net Banking,7787.71,Completed
T0023362,A003394,C00384,BR005,05-09-2023,Deposit,Branch,22003.9,Completed
T0023363,A001167,C02188,BR015,02-05-2025,Withdrawal,Net Banking,6615.68,Completed
T0023364,A003944,C01585,BR005,29-01-2024,Transfer,ATM,2413.91,Completed
T0023365,A002890,C02796,BR006,05-11-2025,Deposit,Net Banking,1901.18,Completed
T0023366,A004137,C02948,BR006,05-04-2023,Deposit,Branch,24471.12,Completed
T0023367,A002392,C02832,BR010,25-12-2025,Deposit,ATM,3279.95,Completed
T0023368,A002961,C00699,BR006,26-11-2023,Transfer,Debit Card,14227.94,Completed
T0023369,A002872,C02203,BR005,11-01-2023,Transfer,ATM,5861.72,Completed
T0023370,A000808,C01215,BR006,23-02-2024,Transfer,Debit Card,13669.49,Completed
T0023371,A000119,C02767,BR006,30-12-2023,Withdrawal,UPI,17036.8,Completed
T0023372,A004042,C00928,BR007,02-05-2025,Deposit,UPI,12292.47,Completed
T0023373,A002504,C02598,BR012,05-12-2025,Deposit,UPI,4998.24,Completed
T0023374,A000516,C01015,BR006,11-12-2024,Withdrawal,ATM,8729.99,Completed
T0023375,A002553,C00430,BR009,02-11-2024,Transfer,Mobile App,5653.59,Completed
T0023376,A001173,C00462,BR004,10-05-2023,Withdrawal,Mobile App,26380.62,Completed
T0023377,A001429,C01131,BR003,25-09-2023,Deposit,Branch,14436.02,Completed
T0023378,A003496,C00172,BR003,21-10-2024,Withdrawal,UPI,1679.25,Completed
T0023379,A002306,C01469,BR012,10-01-2025,Deposit,Mobile App,20538.08,Completed
T0023380,A002165,C02147,BR007,30-04-2024,Withdrawal,Net Banking,12373.18,Completed
T0023381,A002344,C00046,BR004,29-06-2025,Deposit,ATM,924.86,Completed
T0023382,A001027,C01289,BR014,31-03-2024,Withdrawal,Net Banking,4081.8,Completed
T0023383,A003293,C01832,BR012,13-08-2025,Withdrawal,ATM,25799.17,Completed
T0023384,A002201,C02085,BR015,25-04-2023,Withdrawal,Net Banking,10843.72,Completed
T0023385,A001679,C02090,BR001,04-08-2025,Deposit,UPI,31275.81,Completed
T0023386,A003236,C00067,BR007,02-10-2024,Withdrawal,ATM,15089.74,Completed
T0023387,A002471,C00406,BR003,13-11-2025,Transfer,Debit Card,11873.57,Completed
T0023388,A001150,C00112,BR008,11-07-2023,Deposit,UPI,15129.47,Completed
T0023389,A003232,C01183,BR004,08-05-2023,Deposit,UPI,5807.04,Completed
T0023390,A002105,C01880,BR012,02-11-2023,Transfer,UPI,24214.91,Completed
T0023391,A000424,C00778,BR010,19-09-2024,Deposit,ATM,9674.42,Completed
T0023392,A001207,C00170,BR004,17-06-2025,Deposit,Branch,10765.9,Completed
T0023393,A003000,C02849,BR006,14-05-2025,Deposit,UPI,33368.29,Completed
T0023394,A001672,C00416,BR010,04-03-2023,Withdrawal,ATM,21098.72,Completed
T0023395,A002959,C02030,BR006,07-05-2024,Deposit,ATM,13600.3,Completed
T0023396,A000891,C01046,BR001,04-05-2025,Withdrawal,Net Banking,4460.12,Completed
T0023397,A003997,C01326,BR006,04-04-2025,Deposit,ATM,5583.54,Completed
T0023398,A002972,C02010,BR005,03-03-2024,Withdrawal,UPI,8610.51,Completed
T0023399,A001029,C02066,BR010,20-03-2024,Withdrawal,Net Banking,1523.03,Completed
T0023400,A001320,C00183,BR005,08-11-2023,Deposit,ATM,16713.37,Completed
T0023401,A001363,C01293,BR009,31-10-2023,Withdrawal,Debit Card,5865.34,Completed
T0023402,A002129,C02471,BR014,06-07-2024,Deposit,UPI,11934.39,Completed
T0023403,A001430,C02530,BR009,20-05-2024,Transfer,ATM,4560.45,Completed
T0023404,A003380,C02959,BR005,19-10-2023,Transfer,UPI,39959.64,Completed
T0023405,A000824,C00636,BR008,20-02-2023,Withdrawal,Net Banking,2221.51,Completed
